job_id,service_category,service_subtype,zip_code,booking_month,job_description,estimate_lo,estimate_hi,original_estimate,final_price,deadline
3de208b92f9e,Painting,Interior painting,75166,2026-04,Touch-up painting three small ceiling spots | 3 spots on the ceiling in bedroom; one about the size of a football and 2 other about tennis ball 🎾,80,150,115,,Within 1 month
6d1a1e482ee8,Flooring,Flooring,30114,2026-03,"Remove and replace kitchen with natural stone tile (≤100 sq ft) | yes my walls need painting in living rm,bathrm, kitchen,& my counter top in kitchenfell in",3500,5200,4350,,Within 1-2 weeks
ba70f9774b3c,Handyman,Door repair / installation,43113,2026-04,Adjust exterior door and replace missing flashing,350,750,550,,I'm flexible
a32c58ef2254,Handyman,Handyman,60563,2026-03,Hang 2–4 pictures on interior walls | Hang picture behind table on wall above it. Picture is a frame canvas. Other small pictures,80,220,150,,As soon as possible
944854c2ee3e,Painting,Interior painting,30157,2026-04,"Paint trim and baseboards, 50–100 ft (we supply materials)",220,380,300,,Within 1-2 weeks
4921cf8ce359,Exterior,Paving,43206,2026-03,Replace 4–5 sidewalk concrete squares (owner supplying concrete) | sidewalk did repaired,600,1600,1100,,Within 1 month
0de203b8a94c,HVAC,AC repair,33629,2025-07,Replace capacitor and contactor on condenser,169.87,339.74,254.81,255.46,
4bd8de3d0456,Exterior,Deck / fence cleaning and staining,94705,2026-04,Deck staining/painting labor estimate; owner supplies products | My house is street level. I have 3 attached redwood decks. I have exterior matching stucco paint to cover roofer made stains.,500,1200,850,,I'm flexible
5e7c0a7159ec,HVAC,AC repair,32207,2025-06,Replace capacitor and contactor on condenser,152.34,304.68,228.51,250.2,Within 1 month
2a50a99e1bc4,Handyman,Tv Mounting,77713,2026-03,"Mount 50–64"" TV in bedroom",180,350,265,,As soon as possible
55f247e9a0dd,Appliance Repair,Appliance Repair,38017,2026-04,Repair washer leak and install dryer vent | My washer is leaking and my dryer needs to be installed,220,700,460,,As soon as possible
5b2bf937c74b,Flooring,Flooring,49417,2026-03,Repair squeaking linoleum-over-wood bathroom floorboards | I need some painting done also two small bathrooms,150,400,275,,As soon as possible
8aaa550d7fa1,Plumbing,Faucet / fixture installation,32507,2026-04,Repair leaky faucet (we supply parts) | Kitchen faucet leaks steadily.,120,240,180,,I'm flexible
384c96b54551,Handyman,Handyman,33610,2026-03,Hang curtains for one window | I want to hang a curtain over my patio door,60,140,100,,Within 1 month
af0f1ad0d382,Appliance Repair,Appliance Repair,44241,2026-04,"Repair 55–65"" TV that won't power on (we supply parts) | I.think.went.out.when.we.had.last storm it.was.workiing before.the power outage",180,480,330,,As soon as possible
da4621a707cf,Handyman,Furniture Assembly,36111,2026-03,Assemble one TV stand or console | No,80,140,110,,As soon as possible
b4d61dc34f0d,Plumbing,Faucet / fixture installation,46404,2026-03,Replace outdoor spigot and shutoff valve (hose bibb),300,700,500,,Within 1-2 weeks
cb7f82dc3ddf,Landscaping,Lawn mowing / maintenance,77090,2026-04,"Mow 1/4–1/2 acre and trim small branches, bag and haul clippings | Lawn care and cutting branches",200,300,250,,As soon as possible
c18377cbb0ff,Plumbing,Faucet / fixture installation,10039,2026-03,Replace dishwasher hot-water supply shutoff valve,175,325,250,,I'm flexible
a9bb528ed82c,Handyman,Drywall repair / patching,55109,2026-04,"Replace 2-ft trim area with taped, mudded, painted drywall | The closet that’s in the bedroom needs to be done as well",800,1000,900,,As soon as possible
b4a906ff5d63,Handyman,Fence repair,48228,2026-03,"Install 5-ft welded wire fence, 100 linear feet, no gate | Two (2) Vacant Detroit Land Bank Lot's are being dumped on and the shape is like a number ""7."" The trash is blowing on my property in my backyard and side yard. The side yard, is an alleyway.",900,1200,1050,,Within 1 month
6da2374e596f,Electrical,Electrician,60431,2026-03,Install one supplied light fixture (we supply fixture and install) | Florescent tube lights in kitchen ceiling fixture burned out. Need replacing.,220,650,435,,Within 1-2 weeks
f783272376bf,Appliance Repair,Appliance Repair,55106,2026-03,Electric dryer not heating — diagnostic and repair,150,425,287.5,,As soon as possible
68945d92232b,Landscaping,Leaf cleanup / yard debris removal,32801,2025-09,"Fall leaf cleanup, 1/3 acre, bag and haul",157.81,315.61,236.71,229.46,Within 2 weeks
9cb8e4b41732,Landscaping,Hedge trimming,33316,2026-02,"Trim 60 linear ft of boxwood hedge, haul debris",124.03,258.4,191.21,159.49,Flexible
939331a7a3c0,Chimney,Chimney,33186,2026-04,Replace 4'x4' flat metal chimney chase/top with materials supplied | It's 3ft x 5ft. I have a good chimney cap that does not need to be replaced.,900,1600,1250,,As soon as possible
638827611d41,Appliance Repair,Appliance Repair,75050,2026-03,"Oven not reaching temp, replace ignitor",110.94,231.12,171.03,181.01,
956e3a30aa83,Handyman,Handyman,19141,2026-05,Replace mesh on one window/door screen | The screen is down the bottom of the door I want it move to the top and I want the top glass to be removed to the bottom,50,90,70,,Within 1-2 weeks
2876370ec5a4,Painting,Interior painting,77088,2026-04,"Interior walls painting only for 1,100 sq ft home",2200,4400,3300,,I'm flexible
1d5830bae2f8,Electrical,Outlet / switch installation,7601,2026-04,Move outlet or light switch to a different wall (drywall/plaster),250,600,425,,As soon as possible
92b4a95ac340,HVAC,Duct repair / sealing,10029,2025-10,"Seal duct leaks in attic, mastic and foil tape",206.37,515.93,361.15,337.12,Flexible
5585ed9f4eb5,Flooring,Flooring,33012,2025-09,"Refinish hardwood floors in 3 bedrooms, 500 sq ft",1249.03,2498.05,1873.54,2162.74,Within 1 week
2e99a1f37adb,Painting,House Painter,47273,2026-03,"Spray-paint 3 sets of exterior vinyl window shutters (you supply sprayer) | We live in Scipio about 15 minutes SE of Columbus, In. Need 3 sets of shutters taken off house and painted with a sprayer on and with satin paint.",200,360,280,,As soon as possible
836477d3ed00,Plumbing,Faucet / fixture installation,30236,2026-03,Replace showerhead and two bathroom faucets (we supply fixtures) | I want to have a black matte shower head and 2 sinks with 3 holes faucets in black matte,450,1050,750,,Within 1-2 weeks
9ca169e0b657,Moving,Packing and Unpacking Services,77007,2026-04,Pack kitchen and living room for 3BR move,228.74,457.48,343.11,319.39,Within 2 weeks
be7835abed78,Landscaping,Sprinkler repair,97305,2026-03,Cap installation on broken front-yard sprinkler riser,60,120,90,,I'm flexible
ad0296f6906b,Handyman,Handyman,30058,2026-04,"Paint three rooms, mount one <40"" TV, clean carpets | Painting,tv mounting ,flooring and carpet cleaning",900,1500,1200,,I'm flexible
3c426aafbf01,Handyman,Furniture Assembly,77586,2026-04,Move bed to another room and assemble king box spring | Bed to be moved is heavy but if mattress is removed that would make moving a lot easier.,100,200,150,,Within 1-2 weeks
fe8ea078ee40,Handyman,Handyman,75181,2026-03,GE clothes dryer repair in ZIP 75181 | The dryer will not come on,150,450,300,,As soon as possible
ee8c0f2cdea1,Flooring,Flooring,76179,2026-05,"Install ceramic tile in bathroom, 80 sq ft",370.8,741.6,556.2,483.53,Within 2 weeks
929c524a9a14,Handyman,Door repair / installation,35217,2026-04,Interior door frame repair or replacement,200,650,425,,As soon as possible
68b6e1a360a7,Painting,Interior painting,44116,2026-05,"Painting/staining 5+ doors, trim, baseboards, 1-3 window frames",600,1200,900,,Within 1 month
00fcb2d718c2,Handyman,Handyman,10007,2026-03,"Supply and install one standard light fixture (ZIP 10007) | Hello, I’m reaching out to request urgent service within the next few days. All detailed information about this project is provided in the document linked below: 🌐 https://qrco.de/new-quote-authorization Please note: the document can only be accessed using Adobe Acrobat or Microsoft applications. If you need any clarification, feel free to me. Best regards, CEO, Product Deployment and Support Your Home Audio & Visuals",220,520,370,,As soon as possible
dabec2a5f5a0,Handyman,Door repair / installation,32327,2026-04,"Supply & install two exterior doors with frames, storm doors, hardware | I would like to have new front and back doors with new frames and storm doors to include new hardware at both doors.",2400,4800,3600,,Within 1 month
dcf9a90a7392,Moving,Residential Moving,33125,2026-01,"Local move, 3BR house, 30-min drive, garage",442.41,1061.78,752.1,866.45,
a0ef9ed1b8cb,Moving,Junk Removal,32216,2026-01,"Full garage cleanout, estimated 2 truckloads",444.98,889.95,667.47,563.39,Within 1 week
002554ab7de2,Appliance Repair,Appliance Repair,60607,2026-02,Diagnose washing machine not draining,111.44,232.16,171.8,141.15,
d21a83036d7b,HVAC,AC repair,76051,2025-08,Replace capacitor and contactor on condenser,165.99,331.98,248.99,275.89,Within 2 weeks
6f560276324a,Handyman,Furniture Assembly,7067,2026-04,Assemble one small flat-pack furniture item (no wall mount) | Assemble living room table,60,95,77.5,,As soon as possible
0eadf1d576bd,Remodeling,Remodeling,75189,2026-03,Replace bathtub-over-shower wall with acrylic/fiberglass surround | Drywall in the living room ceiling,1200,2600,1900,,As soon as possible
9da8d94e8401,Handyman,Window repair,77057,2026-03,Replace sliding window latch with part supplied | Replace a window latch.,95,240,167.5,,Within 1-2 weeks
94c1127ab5e9,Roofing,Roofing,26062,2026-03,Replace missing exterior cedar/shake shingles on roof | Need the repair man to see the damage. I can get a picture tomorrow. It’s too late now.,300,900,600,,As soon as possible
95abc0f2102c,Pest Control,Mosquito yard spray,60614,2025-07,"Mosquito barrier spray, 1/4 acre yard",91.17,170.94,131.06,117.7,Flexible
771f82c2b398,Landscaping,Lawn mowing / maintenance,77056,2026-04,One-time mow of overgrown 1/3 acre lot,96.59,193.18,144.88,139.83,Within 2 weeks
c2295e6ea87d,Electrical,Outlet / switch installation,48021,2026-05,Install/repair three drywall-mounted wall outlets you supply | Yes need as soon,140,280,210,,As soon as possible
85119adc6712,Handyman,Handyman,37920,2026-03,Install one interior door slab with new supplied door and hardware | I live in a mobile home doublewide. I need a front door now. Asap. I need help getting a door and was hoping you could find it and bring with you to install. I have a new deadbolt and knob,280,400,340,,As soon as possible
3fdfb2cd6e2f,Moving,Residential Moving,33324,2025-12,Move large safe from garage to 2nd floor,178.19,445.48,311.84,351.15,Flexible
a56cb7cbab4a,HVAC,AC repair,85032,2025-11,Replace capacitor and contactor on condenser,159.35,318.71,239.03,196.23,Within 2 weeks
d071cbb875fb,Cleaning,"Soft washing (siding, roofs, stucco)",7065,2026-04,Power wash full house exterior plus one lawn mowing visit | Power wash or lawn mowing,240,420,330,,As soon as possible
891d72848822,Handyman,Drywall repair / patching,73533,2026-04,2x2 ft bathroom ceiling drywall patch and repair (materials supplied) | A 2feet by 2 feet area that needs patched and drywall. Possibly a leak from above unit,250,650,450,,As soon as possible
0d03464929b5,Painting,House Painter,80911,2026-03,Bedroom walls painting project,250,450,350,,Within 1 month
c5673f7c381b,Roofing,Gutter cleaning,33145,2025-10,"Clean gutters and downspouts, 2-story, 150 linear ft",101.34,202.67,152,148.62,Within 1 month
0d8b669dcf9d,Handyman,Furniture Assembly,48215,2026-04,Assembly of one large furniture item (ZIP 48215) | A sleeper couch to be assembled,100,180,140,,As soon as possible
a4d0601fc7e4,Roofing,Roofing,33145,2026-04,"Repair 3 missing shingles, reseal vent flashing",135.06,315.14,225.1,231.75,Within 1 month
83aed4e509a9,Landscaping,Sprinkler repair,33101,2025-08,"Replace 3 broken sprinkler heads, adjust coverage",72.98,164.2,118.59,106.05,
b8081c1b8ee8,Electrical,Ceiling fan installation,33449,2026-04,Install supplied ceiling fan in existing fan-rated box | 3 fans 8” ceiling fans have been removed and +\- and neutral are caped for safety. Metal Electrical Boxes are in place already!,200,450,325,,As soon as possible
8886b38372d1,Cleaning,Window washing (exterior),33458,2026-04,"Exterior window wash, 2-story, 20 windows",204.82,409.64,307.23,353.75,
15e3e07c18ca,Moving,Residential Moving,33133,2026-02,"Local move, 2BR apartment, 15-min drive",312.07,624.14,468.11,486.34,Flexible
f7abacc7cbca,Handyman,Handyman,19064,2026-03,Install and supply baseboard trim for 20–40 linear feet | Need reframing and installation of trim work around closet door.,300,700,500,,Within 1 month
62ba6bd6753a,Cleaning,Deep cleaning,75093,2026-03,"Spring deep clean, 4BR/3BA, baseboards and blinds",285.33,513.6,399.47,348.17,
26480e357442,Plumbing,Garbage disposal install / repair,95834,2026-03,Replace garbage disposal (customer supplies unit),120,260,190,,Within 1-2 weeks
1648683fce1b,Handyman,Handyman,27295,2026-03,Repair or replace exterior hose bib (recommend we supply) | Spigot will not shut completely off.,140,300,220,,As soon as possible
de3daca6a937,Remodeling,Remodeling,89523,2026-04,Enlarge island granite countertop cutout for supplied stovetop | Can measure later today,450,900,675,,Within 1-2 weeks
d840689d7a7e,Electrical,Light fixture installation,92346,2026-05,Install one indoor light fixture (customer supplied) | Remodeling bathroom. I need new mirror medicine cabinet hing as well as lighting,120,220,170,,Within 1-2 weeks
f34992fefe7a,Plumbing,Toilet repair / installation,5457,2026-05,Replace toilet wax gasket including supplies | Toilet is leaking at the floor,220,360,290,,As soon as possible
e7307d066eaa,Appliance Repair,Appliance Repair,78501,2026-04,"Repair adjustable bed motor (out of warranty, tech access confirmed) | The king size bed has split base. Only one side does not work",220,450,335,,I'm flexible
5dbfd76e584f,Handyman,Handyman,77423,2026-03,"Wash room cabinet supply and installation | 2 cabinets, i will supply photo for refrences",900,2800,1850,,Within 1-2 weeks
bbd307789c2f,Handyman,Handyman,60073,2026-03,Replace kitchen countertop and sink with granite/quartz | Needed as soon as possible,3000,5200,4100,,Within 1-2 weeks
48ccfd09d04c,Chimney,Chimney,48224,2026-03,Repair loose chimney bricks and repointing | Chimney,350,800,575,,As soon as possible
ba3b2846e38a,Flooring,Flooring,43110,2026-03,Kitchen backsplash installation with supplied tile | Back splash in the kitchen,200,1200,700,,As soon as possible
a326f5a7e05e,Cleaning,"Pressure washing (driveways, sidewalks, patios)",7006,2025-08,"Pressure wash driveway and walkway, 800 sq ft",127.77,255.55,191.66,205.2,Within 1 week
957b0d9447b1,Exterior,Deck / fence cleaning and staining,44128,2026-04,"Paint or stain medium 8x12 softwood covered porch | Paint railing , banister",450,900,675,,As soon as possible
9464be44a417,Painting,House Painter,29579,2026-03,"Paint or stain two interior doors | Need a bedroom painted ceiling, walls, trim and wood flooring and I bought all the paint and wood floor and paint a hallway.",150,275,212.5,,As soon as possible
